GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Firm concentration code,Meaning of Firm concentration code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Sales, receipts, or revenue from concentration of largest firms as percent of total sales, receipts, or revenue (%)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12
0100000US,,United States,541213,Tax preparation services,T,Establishments subject to federal income tax,001,All firms,2007,24911,5250871,100.0,1761899,747019,198445
0100000US,,United States,541213,Tax preparation services,T,Establishments subject to federal income tax,804,4 largest firms,2007,8262,2095893,39.9,767090,371536,90012
0100000US,,United States,541213,Tax preparation services,T,Establishments subject to federal income tax,808,8 largest firms,2007,8298,2207677,42.0,806738,382209,93567
0100000US,,United States,541213,Tax preparation services,T,Establishments subject to federal income tax,820,20 largest firms,2007,8505,2348893,44.7,845075,397246,98198
0100000US,,United States,541213,Tax preparation services,T,Establishments subject to federal income tax,850,50 largest firms,2007,8684,2501342,47.6,886811,415906,103239
0100000US,,United States,541214,Payroll services,A,All establishments,001,All firms,2007,4842,28915965,100.0,17960204,4380932,549594
0100000US,,United States,541214,Payroll services,A,All establishments,804,4 largest firms,2007,500,14574079,50.4,6719452,1488115,197978
0100000US,,United States,541214,Payroll services,A,All establishments,808,8 largest firms,2007,736,18428797,63.7,8559210,1926295,266642
0100000US,,United States,541214,Payroll services,A,All establishments,820,20 largest firms,2007,778,20142617,69.7,9804127,2183257,319028
0100000US,,United States,541214,Payroll services,A,All establishments,850,50 largest firms,2007,862,21671869,74.9,10977934,2449656,359497
0100000US,,United States,541214,Payroll services,T,Establishments subject to federal income tax,001,All firms,2007,4842,28915965,100.0,17960204,4380932,549594
0100000US,,United States,541214,Payroll services,T,Establishments subject to federal income tax,804,4 largest firms,2007,500,14574079,50.4,6719452,1488115,197978
0100000US,,United States,541214,Payroll services,T,Establishments subject to federal income tax,808,8 largest firms,2007,736,18428797,63.7,8559210,1926295,266642
0100000US,,United States,541214,Payroll services,T,Establishments subject to federal income tax,820,20 largest firms,2007,778,20142617,69.7,9804127,2183257,319028
0100000US,,United States,541214,Payroll services,T,Establishments subject to federal income tax,850,50 largest firms,2007,862,21671869,74.9,10977934,2449656,359497
0100000US,,United States,5412141,Talent payment services,A,All establishments,001,All firms,2007,157,D,D,D,D,m
0100000US,,United States,5412141,Talent payment services,A,All establishments,804,4 largest firms,2007,31,D,D,D,D,m
0100000US,,United States,5412141,Talent payment services,A,All establishments,808,8 largest firms,2007,35,D,D,D,D,m
0100000US,,United States,5412141,Talent payment services,A,All establishments,820,20 largest firms,2007,47,D,D,D,D,m
0100000US,,United States,5412141,Talent payment services,A,All establishments,850,50 largest firms,2007,77,D,D,D,D,m
